amplitude,polar
13.335310299398733,4.310465924993025
22.515020092845795,0.5610727617440323
7.28090717647877,3.463245484933878
2.193792980348195,0.18985270783045094
29.14457031013667,2.27832564905189
33.58440885896683,5.374924624050765
2.586496354264779,2.0068191300590565
5.60126665641353,4.851218385689791
31.986916779560048,4.434495130221327
45.348416182720754,1.240667263549676
12.793498268774064,3.993385263378184
5.4124602336876375,0.8192088032653556
3.9450928577474604,4.135380159954803
10.829153581016849,1.9710774620607598
1.2663173106492676,4.317529521998505
21.237137075327507,2.1318943875626375
5.979320813489184,5.517611558967657
4.262718229384275,4.9473180522558335
25.700217741356298,1.523415188614765
3.5491731717577575,4.6419622741792415
12.388436302279032,1.4899778484761437
4.524282997406879,3.030962892118777
3.0753197623377324,5.129721879081669
11.429092545178287,1.3538249546402128
19.388877343482914,0.8743419326448314
32.638065267510115,4.588987388513582
4.625322542807152,1.3764536099700302
4.519737169142139,2.8356638127912364
15.63110452401317,0.22855206813991255
42.97250261886227,2.9769131000411084
21.142879466264763,5.880445437532594
28.305027409565422,5.815218416128865
8.122576116333105,2.799211566230515
5.774398044926416,1.6325953398233695
4.509579584756212,1.302400048477863
24.67917453954092,2.632019114956196
13.098972899262945,5.850807523811067
3.7518729760114513,1.7218954455576845
25.545089450445268,6.235560308732722
8.092820881034008,3.3847506848779725
8.627286129086308,3.9547486520076056
20.67773020138453,3.8777278795409424
4.293790758540172,6.253312152113438
8.653648082781332,5.675494671189888
4.124714734454375,2.252054471004472
3.5729994686712443,5.931858759581286
15.306893911016859,4.716725275416166
2.478926714578306,3.3644456754658103
16.096530900515496,1.1623438118402407
3.49750992895303,3.9677149314114644
0.8870744490317587,4.262353689943133
9.035410938530966,6.0234090168467995
1.3535694997394871,3.621967326903426
4.09437316631008,0.662296301026818
10.61648289880528,5.5561909622883485
9.207728595621449,2.4876327487238092
4.191846315318585,1.4185754910992316
12.39938275177438,2.1509979914008763
2.8015348499751003,4.930970814450846
7.841694580294807,0.4576807864481776
14.264441969566317,3.9102039507008963
9.36735916377316,4.8957228567016395
2.5004083572738685,3.5867275860551553
1.8512978260196302,1.6730650459870902
4.117538421951883,5.615911689354018
2.6599827448923437,5.4568044169302565
4.02718715614571,6.217490505627122
2.5145791024543285,2.6495299564797676
15.768810659811981,4.565608600323475
1.672797829423808,2.2957631594103445
25.021976411371863,0.22623269974306143
14.488348610284236,3.2238375625776547
1.6292276256711364,6.0963527347327595
8.462935411619895,2.7803170486925852
8.552775117067267,4.512439575964452
7.083212274455707,1.3377594644170905
8.044146572391941,3.1316629100295286
13.873609516474975,4.897682136405784
2.3382382791323884,0.8876395928796048
11.814048755612957,3.1095913869083076
8.764091175964854,0.2813500427449379
6.774693675039855,3.6362875679675013
6.133003304356685,0.030638234969599783
5.99914158703143,2.6555513387790315
5.258596346103205,5.8941375621622765
11.583646507307186,3.3233311571000095
12.29693059072568,5.422999869107941
18.60987091908486,4.611505261662821
3.9938609139528096,5.297266594104723
