amplitude,polar
0.0,0.0
2.07406831869758,4.263538932662228
21.381577780664948,5.61206813294873
2.005507748208667,3.1690829207259106
3.227532457718276,0.2764323816579619
2.3555321353411847,3.0074630888330622
1.9813578440680533,4.546400202355603
11.272047520858845,2.5566903003098584
11.411872460840945,1.835716864861504
22.40723999381952,1.6224320516562718
13.138940550183262,6.175175633669025
10.148874477312743,4.462490340824935
3.257310009808709,3.0932210105892706
10.891597487426946,1.640367030622652
2.301955910877747,1.1600649097845384
3.4873711669752043,1.97424792430952
2.5298250989445883,2.5949194215457596
4.622258244759805,5.827265856066702
5.6208332567333805,5.822760028594011
5.656485008930015,1.4561856889236848
1.6702764787977473,1.8936118435152345
1.3167527885863728,5.898712585643804
12.245141038897838,1.1690651930005063
10.360790523199713,4.243594036666273
3.9387421255078334,5.647396127758819
3.1709661185512523,0.8808731310377046
15.010108061423976,5.518086501944072
3.2038044620809822,4.231623521003867
25.181391455298893,4.791189349841539
27.781672458261493,4.849813418965165
21.24996136246487,2.8085580884578505
28.449015236966027,2.710366972594171
0.93584989782016,2.5685939257358044
10.062845349663782,3.2258758508342633
12.851471365178384,0.4808737827328597
3.744405796067647,3.5943565214366675
18.82037203570907,4.72446395541855
0.8564937609229851,2.0873357346614205
1.2334725941929126,5.260160139229094
1.235380116097877,2.4180509609159584
3.2193093251891765,0.12578536069883897
26.392354339431808,4.772143533704225
3.4429420672042976,3.0480040406267044
1.771189510258573,0.8330239925876721
22.95035139436867,3.732776582565952
6.630405371515758,4.766711015584949
4.2202281410487705,6.187071016378179
16.884399157395265,1.6129853493792725
17.121640816978527,4.0572181644020855
4.095479951269447,4.478136803046371
22.057799032102576,0.8992096215915617
7.745730799931021,4.356644173792636
0.8341539313879615,5.625927310693791
38.33259940678756,4.169764933655297
1.6338490071377463,0.5759710985683246
14.271809859168178,5.159502468831917
11.355923752881136,2.1736092018544544
8.470771151804893,5.343538479333153
4.915641123622632,2.067713785139172
5.173662789190073,4.822421861998942
4.369694640361043,2.167938921461489
18.682129681948066,3.6759913031310028
3.911678547950996,5.595148948610886
4.968551260176352,0.8610403336487447
